2.529870421271e-11,1.061041068531e-19
1.189207382061e-10,3.632505305205e-18
6.450889100802e-10,1.185869429534e-16
5.856285409772e-09,6.081637748096e-15
1.470802714983e-08,3.100736487330e-14
3.694957087564e-08,1.517288727999e-13
9.278061367588e-08,7.183872175758e-13
2.331295226342e-07,3.286730745225e-12
5.856285409772e-07,1.446760704032e-11
1.470802714983e-06,6.088503307952e-11
3.695518034442e-06,2.441018599426e-10
4.651932461996e-06,3.282361752590e-10
9.283670836372e-06,8.956434902010e-10
1.852246592248e-05,2.392335538634e-09
3.697761821955e-05,6.278866558482e-09
7.376451450048e-05,1.625265260267e-08
1.472485555618e-04,4.166770690301e-08
1.853929432883e-04,5.453751092248e-08
2.938800695574e-04,1.016727000374e-07
4.657541930779e-04,1.890525527400e-07
5.867504347338e-04,2.577081512920e-07
9.008806865990e-04,4.281612782424e-07
1.427609805351e-03,7.939083759830e-07
2.336904695125e-03,1.470478092623e-06
3.705615078252e-03,2.722506553489e-06
4.504964379873e-03,3.533890900012e-06
5.671172939923e-03,4.807140182249e-06
7.398889325181e-03,6.541006116590e-06
9.317327649072e-03,8.894020721508e-06
1.172939922589e-02,1.209586818125e-05
1.420878442811e-02,1.562226937960e-05
1.859538901666e-02,2.124578704282e-05
2.341392270152e-02,2.888528273624e-05
2.609524877994e-02,3.349769067532e-05
3.560329836764e-02,4.938834103108e-05
4.736635440624e-02,7.034078142554e-05
6.170415661637e-02,9.742853576333e-05
7.898132046895e-02,1.316315066783e-04
9.951197621585e-02,1.741355636000e-04
1.238009760476e-01,2.262514043191e-04
1.522409827789e-01,2.892897266259e-04
1.584674931284e-01,3.032705030583e-04
1.649183822292e-01,3.178754212957e-04
1.715375553935e-01,3.329172387967e-04
1.783811073091e-01,3.485207839221e-04
1.853929432883e-01,3.646860566721e-04
1.926291580187e-01,3.812882286856e-04
1.949851349077e-01,3.867806765697e-04
1.952656083469e-01,3.874672325552e-04
1.960509339766e-01,3.879041318187e-04
2.026140124530e-01,3.967669454500e-04
2.092331856173e-01,4.036949194857e-04
2.168059684748e-01,4.107477218824e-04
2.252762663376e-01,4.181750093621e-04
2.344757951422e-01,4.258519535638e-04
2.479385202221e-01,4.365871926102e-04
2.865316654513e-01,4.661090999875e-04
3.316317944691e-01,5.002496567220e-04
3.826779603972e-01,5.395081762576e-04
4.394457844842e-01,5.846336287605e-04
5.016547932911e-01,6.360004993134e-04
5.693610815056e-01,6.946698289851e-04
7.196948448982e-01,8.344775933092e-04
1.185841700791e+00,1.345025589814e-03
1.782128232456e+00,2.138933965797e-03
2.514724855556e+00,3.287979028835e-03
3.394289560779e+00,4.867057795531e-03
4.434846020082e+00,6.959181125952e-03
7.062321198183e+00,1.303832230683e-02
1.055702025018e+01,2.236924229185e-02
1.510068996466e+01,3.595680938709e-02
2.085039546755e+01,5.499937585819e-02
2.786784091547e+01,8.082636374984e-02
4.039939417737e+01,1.349394582449e-01
5.895551691255e+01,2.401073523905e-01
6.938912884950e+01,3.149419548121e-01
7.202557917765e+01,3.352265634752e-01
9.502440118921e+01,6.188365996754e-01
1.430414539743e+02,1.861815004369e+00
1.916755483256e+02,4.343402821121e+00
2.410949683065e+02,8.532018474597e+00
2.915801873563e+02,1.482960928723e+01
3.432994895383e+02,2.361128448383e+01
3.964772536041e+02,3.523280489327e+01
4.513378583048e+02,5.003120709025e+01
5.079934930162e+02,6.834352764948e+01
5.665563471139e+02,9.043814754712e+01
6.276995568520e+02,1.166521033579e+02
6.905256072250e+02,1.472974659843e+02
7.567173388680e+02,1.825614779678e+02
8.251528580243e+02,2.228186243915e+02
8.963931115723e+02,2.682561477968e+02
9.704380995120e+02,3.191237049058e+02
1.047848768722e+03,3.756085382599e+02
1.128625119201e+03,4.380227187617e+02
1.212767150951e+03,5.064286605917e+02
1.300835810849e+03,5.810760204719e+02
1.392270152017e+03,6.622144551242e+02
1.487631121333e+03,7.495943078267e+02
1.586918718797e+03,8.438397203845e+02
1.690132944410e+03,9.449506927974e+02
1.797834745050e+03,1.053551366871e+03
1.909463173837e+03,1.168393458994e+03
2.025579177652e+03,1.290725252777e+03
2.146182756493e+03,1.419922606416e+03
2.271834857239e+03,1.557233803520e+03
2.401974533012e+03,1.701410560479e+03
2.420485779997e+03,1.722007240045e+03
2.446850283278e+03,1.751966046686e+03
2.473775733438e+03,1.782548995132e+03
2.500701183598e+03,1.813131943578e+03
2.528187580636e+03,1.843714892023e+03
2.555673977674e+03,1.874921982274e+03
2.583160374713e+03,1.906129072525e+03
2.611207718629e+03,1.937960304581e+03
2.639255062546e+03,1.970415678442e+03
2.667863353340e+03,2.002871052303e+03
2.695910697257e+03,2.035326426164e+03
2.724518988052e+03,2.068405941830e+03
2.753688225725e+03,2.101485457496e+03
2.782857463398e+03,2.135189114967e+03
2.812026701071e+03,2.168892772438e+03
2.841195938745e+03,2.203220571714e+03
2.870926123296e+03,2.238172512795e+03
2.900656307848e+03,2.273124453876e+03
2.930947439278e+03,2.308076394957e+03
2.961238570707e+03,2.343652477843e+03
2.991529702137e+03,2.379228560729e+03
3.022381780445e+03,2.415428785420e+03
3.053233858754e+03,2.451629010111e+03
3.084085937062e+03,2.488453376607e+03
3.115498962248e+03,2.525901884908e+03
3.146911987435e+03,2.563350393209e+03
3.178885959500e+03,2.600798901510e+03
3.210859931564e+03,2.638871551617e+03
3.242833903629e+03,2.677568343528e+03
3.274807875694e+03,2.715640993634e+03
3.307342794637e+03,2.754961927350e+03
3.340438660459e+03,2.794282861066e+03
3.373534526280e+03,2.834227936587e+03
3.406630392102e+03,2.874173012108e+03
3.439726257923e+03,2.914118087630e+03
3.473383070623e+03,2.954687304956e+03
3.507600830201e+03,2.995880664087e+03
3.541257642901e+03,3.037074023218e+03
3.575475402479e+03,3.078891524154e+03
3.610254108936e+03,3.120709025091e+03
3.645032815392e+03,3.163150667832e+03
3.679811521849e+03,3.205592310573e+03
3.714590228305e+03,3.248658095119e+03
3.749929881640e+03,3.291723879665e+03
3.785830481853e+03,3.335413806017e+03
